item_name,group,subcategory,url,path,description,scrape_status,location,loc_status
Washing Pole,WEAPONS,Katanas,https://darksouls.wiki.fextralife.com/Washing+Pole,/Washing+Pole,"Katana forged in an Eastern land. Very unusual specimen with a long blade. Has a different move set than the Uchigatana. The blade is extremely long, but as a result, quite easily broken.""",ok_blockquote,"[1] - Can be bought from Shiva of the East for 20,000 Souls.",ok_loc_list
Estoc,WEAPONS,Piercing Swords,https://darksouls.wiki.fextralife.com/Estoc,/Estoc,"The largest of the thrusting swords. Can pierce an armored knight in one thrust.""""The blade is also sharp, allowing slicing as well.""",ok_blockquote,"[1] - Corpse in the lower section of Firelink Shrine, along the path towards New Londo Ruins. [2] - Video Location Timestamp 1:11.",ok_loc_list
Mail Breaker,WEAPONS,Piercing Swords,https://darksouls.wiki.fextralife.com/Mail+Breaker,/Mail+Breaker,"Standard small thrusting sword. Unsharpened but pointed solid shaft can pierce tough armour"" ""Can be thrust using the weight of one's body, and is very effective for critical attacks.""",ok_blockquote,[1] - First room on the right where the first group of Undead Thieves come out in lower Undead Burg.,ok_loc_list
Rapier,WEAPONS,Piercing Swords,https://darksouls.wiki.fextralife.com/Rapier,/Rapier,"Standard thrusting sword. Regular one-handed attack can be delivered with shield held up. Can parry with use of left hand. Thrusting attacks pierce and are effective against foes with hard exteriors, but the wielder is left open to damage after a swing.""",ok_blockquote,[1] - Drops from Balder Knight with Rapier (2% chance - Sen's Fortress and Undead Parish). [2] - Sold by Undead Merchant.,ok_loc_list
Ricard's Rapier,WEAPONS,Piercing Swords,https://darksouls.wiki.fextralife.com/Ricard%27s+Rapier,/Ricard%27s+Rapier,"A rapier with intricate decorations. Chosen weapon of the famous Undead Prince Ricard. Ricard's exploits are told in a monomyth.""""He was born into royalty, but wandered the lands in a fateful ill-conceived journey. He became Undead and disappeared up North.""",ok_blockquote,[1] - Ricard the Archer on top of Sen's Fortress. [2] - Video Location Timestamp 23:45.,ok_loc_list
Velka's Rapier,WEAPONS,Piercing Swords,https://darksouls.wiki.fextralife.com/Velka%27s+Rapier,/Velka%27s+Rapier,"A symbolic, powerful thrusting sword used by the Pardoner serving Velka, Goddess of Sin."" ""It is no mere symbol to be sure; the Pardoner is an inhuman swordsman, and wields this enchanted blade with special sword technique.""",ok_blockquote,"[1] - In the Painted World of Ariamis, through the door requiring the Annex Key. After accessing the Annex using the Annex Key, continue upstairs. In the next section, there is a set of wooden planks on the right. Breaking them gives access to a corpse with the rapier on it. [2] - Video Location Timestamp 18:05.",ok_loc_list
Channeler's Trident,WEAPONS,Spears,https://darksouls.wiki.fextralife.com/Channeler%27s+Trident,/Channeler%27s+Trident,"Trident of the Six-eyed Channelers, sorcerers who serve Seath the Scaleless in collecting human specimens. Thrusted in circular motions in a unique martial arts dance that stirs nearby allies into a bloodthirsty frenzy.",ok_blockquote,"[1] - Give to Frampt to receive 1 soul. [2] - Special: The two-handed heavy attack of the trident increases the attack power of allies by 20% this is a useful weapon before a boss fight when you have summoned Phantoms into your world or to give yourself some breathing room during an invasion. [3] - Does not affect the user. [4] - The duration of the 'channelers dance' buff lasts for 30 seconds. [5] - The durability also deteriorates fast (80 points per use) when using the special attack, and after three uses the weapon breaks. [6] - Boosts AR by 20% to all allies within area of effect. Buff power does not increase as weapon is upgraded. [7] - Once the weapon's durability has reached zero, you can still use the R2 to get the ""dance"" animation but you won't receive the buff.",ok_loc_list
Demon's Spear,WEAPONS,Spears,https://darksouls.wiki.fextralife.com/Demon%27s+Spear,/Demon%27s+Spear,"Carved from the bones of fellow demons. Wielded by the slim lesser Batwing demons. The weapon of these chaos demons wandering Anor Londo are different from those of other chaos demons, and are imbued with lightning.""",ok_blockquote,"[1] - Sold by Shiva of the East for 15,000 souls. [2] - Drops from Bat Wing Demon (2% Chance - Anor Londo).",ok_loc_list
Dragonslayer Spear,WEAPONS,Spears,https://darksouls.wiki.fextralife.com/Dragonslayer+Spear,/Dragonslayer+Spear,"Cross spear born from the soul of Ornstein, a Dragonslayer guarding Anor Londo cathedral.Inflicts lightning damage; effective against dragons.Two-handed thrust relies on cross and buries deep within a dragon's hide, and sends human foes flying.""",ok_blockquote,[1] - Ascend +10 spear with Soul of Ornstein.,ok_loc_list
Four-pronged Plow,WEAPONS,Spears,https://darksouls.wiki.fextralife.com/Four-pronged+Plow,/Four-pronged+Plow,"Four-pronged Plow wielded by the wooden scarecrows, serfs of the forest Sanctuary. The scarecrow serfs would not normally use these four-pronged plows as weapons, but their sharpness makes them very deadly.""",ok_blockquote,[1] - Drops from the Treant Gardener in the Royal Wood.,ok_loc_list
Moonlight Butterfly Horn,WEAPONS,Spears,https://darksouls.wiki.fextralife.com/Moonlight+Butterfly+Horn,/Moonlight+Butterfly+Horn,"Weapon born from the mystical creature of the Darkroot Garden, the Moonlight Butterfly. The horns of the butterfly, a being created by Seath, are imbued with a pure magic power.""",ok_blockquote,"[1] - Ascension: Ascend a +10 Spear or Rapier class weapon with the Soul of the Moonlight Butterfly, at the Giant Blacksmith in Anor Londo.",ok_loc_list
Partizan,WEAPONS,Spears,https://darksouls.wiki.fextralife.com/Partizan,/Partizan,"Spear with blade attached to a broad point. Boasts long reach, can slice."" ""The wide range of this spear makes it adaptable to many situations. Its strength lies in its length, but in cramped quarters, this backfires, and slices ricochet off walls.""",ok_blockquote,[1] - Left of the main area in Darkroot Garden (the same area with the Elite Knight Set) sitting on a corpse below a 2-headed Tree-Lizard. [2] - Video Location Timestamp 5:44.,ok_loc_list
Pike,WEAPONS,Spears,https://darksouls.wiki.fextralife.com/Pike,/Pike,"Long spear with a very long red hilt. Traditionally used by groups of soldiers. Specially designed for distance thrusting. Has the longest range of the non-projectile weapons, but its very length makes it somewhat difficult to handle.""",ok_blockquote,NA,not_found
Silver Knight Spear,WEAPONS,Spears,https://darksouls.wiki.fextralife.com/Silver+Knight+Spear,/Silver+Knight+Spear,"The silver knights of Anor Londo guard the city using this beautifully slender weapon. The spear can be wielded by both hands in a focused thrust that uses one's body weight, or swung in a large sweeping motion.""",ok_blockquote,[1] - Drops from Silver Knight (2% Chance - Anor Londo).,ok_loc_list
Spear,WEAPONS,Spears,https://darksouls.wiki.fextralife.com/Spear,/Spear,"Standard spear used commonly by soldiers. Long reach, and can be used with shield up. Effective against hard exteriors, and hits for high damage at the right moment of an enemy's swing. But the hit radius is small, and it is easily blocked by shields.""",ok_blockquote,"[1] - Sold By: Male Undead Merchant (600 souls). [2] - Drops from Spear Wielder Infested Ghoul 2% chance - Blighttown). [3] - Dropped by Phalanx and Undead Soldier. [4] - Drops from Phalanx (1% Chance - Painted World of Ariamis). [5] - Drops from Undead Soldier wielding a spear and shield (2% Chance - Undead Burg, Undead Parish, Northern Undead Asylum (Revisit), Firelink Shrine). [6] - A Lightning version drops from a Mimic in the Sen's Fortress.",ok_loc_list
Winged Spear,WEAPONS,Spears,https://darksouls.wiki.fextralife.com/Winged+Spear,/Winged+Spear,"A long-hilted spear with a barbed point. Long reach, and can be used with shield up. Effective against hard exteriors, and hits for high damage at the right moment of an enemy's swing. But the hit radius is small, and it is easily blocked by shields.""",ok_blockquote,[1] - Video Location Timestamp 1:35.,ok_loc_list
Astora's Straight Sword,WEAPONS,Straight Swords,https://darksouls.wiki.fextralife.com/Astora%27s+Straight+Sword,/Astora%27s+Straight+Sword,"Straight sword of an unknown knight, likely one of Astora's superiors.""""High-quality weapon with a powerful blessing.""",ok_blockquote,"[1] - Can be found in front of the Undead Dragon in the Valley of Drakes. [2] - Can be acquired very early if you have the Master Key. Go to New Londo Ruins from Firelink Shrine, then head right to the Valley of Drakes and use the Master Key to unlock the gate. This allows you to get to the sword immediately after arriving at Firelink Shrine. The Undead Dragon will wake up (so expect a fight) when the sword is picked up, it is the item on the left out of the two items. [3] - Since the Undead Dragon can one hit kill a low level character, try to be fast and at least pick up the sword before dying. The item on the right out of the two items is the Dragon Crest Shield which is also a good item. You can pick up both items before the Undead Dragon attacks if you are fast enough. You can pick the sword up without waking the dragon but not the shield. [4] - Video Location Timestamp 1:16.",ok_loc_list
Balder Side Sword,WEAPONS,Straight Swords,https://darksouls.wiki.fextralife.com/Balder+Side+Sword,/Balder+Side+Sword,"The knights of the ancient kingdom of Balder wielded these rock-solid, long swords which are excellent for thrust attacks."" ""Balder was the home of Knight King Rendal, but the kingdom was reduced to ruins after a widespread outbreak of Undead.""",ok_blockquote,NA,not_found
Barbed Straight Sword,WEAPONS,Straight Swords,https://darksouls.wiki.fextralife.com/Barbed+Straight+Sword,/Barbed+Straight+Sword,"""The choice weapon of the infamous Darkwraith Kirk, also known as the Knight of Thorns for the gnarly spikes on his favorite weapon.""""This frightful sword deals only thrust attacks, and causes heavy bleeding.""",ok_blockquote,"[1] - ‍Possible drop from Kirk, Knight of Thorns in any of his three encounters.‍.",ok_loc_list
Broadsword,WEAPONS,Straight Swords,https://darksouls.wiki.fextralife.com/Broadsword,/Broadsword,"The wide blade of this straight sword emphasizes slicing and has no thrust attack.""""The horizontal sweeping motion makes this sword effective against multiple enemies.""",ok_blockquote,"[1] - Default equipment for the Knight class. [2] - Purchased from Andre of Astora (1,000 Souls).",ok_loc_list
Broken Straight Sword,WEAPONS,Straight Swords,https://darksouls.wiki.fextralife.com/Broken+Straight+Sword,/Broken+Straight+Sword,"Half of the blade of this straight sword is broken off.Only the completely Hollowed would even consider using this as a weapon.""",ok_blockquote,"[1] - Drops from Hollows (2% chance - Undead Burg, Northern Undead Asylum, Undead Parish, Depths, Northern Undead Asylum and Painted World of Ariamis). [2] - Drops from Torch Hollows (2% chance - Northern Undead Asylum, Lower Undead Burg, Depths and Painted World of Ariamis). [3] - Drops from sword-wielding Infested Ghouls (2% - Blighttown).",ok_loc_list
Crystal Straight Sword,WEAPONS,Straight Swords,https://darksouls.wiki.fextralife.com/Crystal+Straight+Sword,/Crystal+Straight+Sword,"A fully crystallized straight sword. How such a weapon was created is entirely unknown.""""The crystallization boosts its attack, but makes the blade brittle. The sword cannot be used for long, as it cannot be repaired.""",ok_blockquote,"[1] - Drops from Undead Crystal Soldiers (Sword) (3% chance - The Duke's Archives). [2] - Purchased from Domhnall of Zena (4,000 Souls).",ok_loc_list
Darksword,WEAPONS,Straight Swords,https://darksouls.wiki.fextralife.com/Darksword,/Darksword,"The sword of the knights of the Four Kings of New Londo. Its blade is wide and thick and it is wielded in an unusual manner.""""When the Four Kings were seduced by evil, their knights became Darkwraiths, servants of the Dark who wielded these darkswords.""",ok_blockquote,[1] - Obtained by reaching Rank 2 in the Darkwraith Covenant.,ok_loc_list
Drake Sword,WEAPONS,Straight Swords,https://darksouls.wiki.fextralife.com/Drake+Sword,/Drake+Sword,"This sword, one of the rare dragon weapons, is formed by a drake's tail. Drakes are seen as undeveloped imitators of the dragons, but they are likely their distant kin."" ""The sword is imbued with a mystical power, to be released when held with both hands.""",ok_blockquote,NA,not_found
Longsword,WEAPONS,Straight Swords,https://darksouls.wiki.fextralife.com/Longsword,/Longsword,"Widely-used standard straight sword, only matched in ubiquity by the shortsword."" ""An accessible sword which inflicts consistent regular damage and high slash damage, making it applicable to a variety of situations.""",ok_blockquote,"[1] - Default equipment for the Warrior class. [2] - Purchased from Andre of Astora (1,000 Souls). [3] - Drops from Undead Soldiers with Sword and Shield (2% drop chance - Undead Burg, Undead Parish, Northern Undead Asylum (Revisit), Firelink Shrine).",ok_loc_list
